NO_OF_SAMPLES	441
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
FIRST_SAMPLE	544
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
544	5.43000	1.912027	1.530205	687.434247	-25.904288	5.497884	0.173583	-8.541111	-38.127501	0.000000	
545	5.44000	1.957912	1.575817	687.791910	-25.922072	5.433932	0.178115	-8.446589	-38.136376	0.000000	
546	5.45000	1.913586	1.552628	688.238037	-25.858303	5.443456	0.155259	-8.452648	-38.017880	0.000000	
547	5.46000	1.843716	1.575998	687.879847	-25.903620	5.388687	0.146242	-8.373128	-38.104733	0.000000	
548	5.47000	1.842239	1.690364	687.432215	-25.921782	5.388753	0.146178	-8.378308	-38.162410	0.000000	
549	5.48000	1.751954	1.689811	687.879306	-25.948834	5.379190	0.141818	-8.353974	-38.177133	0.000000	
550	5.49000	1.705726	1.712692	687.431373	-25.903566	5.388722	0.141893	-8.370303	-38.137261	0.000000	
551	5.50000	1.704939	1.781298	687.162542	-25.894490	5.398047	0.137251	-8.386933	-38.142841	0.000000	
552	5.51000	1.682710	1.735719	687.609669	-25.921417	5.334034	0.128194	-8.287367	-38.154771	0.000000	
553	5.52000	1.703750	1.895971	687.071332	-25.875771	5.289208	0.118896	-8.229510	-38.127311	0.000000	
554	5.53000	1.680834	1.895931	687.071589	-25.903099	5.316333	0.114332	-8.267648	-38.167070	0.000000	
555	5.54000	1.702803	1.964613	686.802829	-25.893979	5.307445	0.114247	-8.259056	-38.172601	0.000000	
556	5.55000	1.681233	1.963817	686.981895	-25.857707	5.325545	0.137279	-8.282104	-38.109898	0.000000	
557	5.56000	1.680791	1.941387	687.161336	-25.939297	5.288603	0.128126	-8.226268	-38.217464	0.000000	
558	5.57000	1.680574	1.805023	687.072630	-25.966844	5.325040	0.109763	-8.280293	-38.254481	0.000000	
559	5.58000	1.727300	1.804634	687.699502	-26.011931	5.269742	0.128107	-8.195456	-38.285472	0.000000	
560	5.59000	1.704556	1.872830	687.878222	-26.038904	5.223852	0.137367	-8.125399	-38.318809	0.000000	
561	5.60000	1.727990	1.781815	688.325771	-26.065928	5.169005	0.128214	-8.042082	-38.328079	0.000000	
562	5.61000	1.636803	1.668034	688.504888	-26.120501	5.186951	0.096288	-8.060852	-38.390831	0.000000	
563	5.62000	1.726662	1.646218	688.236899	-26.156778	5.132398	0.091516	-7.989796	-38.457080	0.000000	
564	5.63000	1.704403	1.577362	687.879506	-26.093574	5.150810	0.123749	-8.019192	-38.380976	0.000000	
565	5.64000	1.770440	1.510402	687.254266	-26.175445	5.086956	0.119040	-7.937039	-38.530788	0.000000	
566	5.65000	1.771874	1.441409	687.702311	-26.184633	5.132156	0.123648	-7.997959	-38.515251	0.000000	
567	5.66000	1.839348	1.419423	687.702639	-26.238943	5.068279	0.114349	-7.909009	-38.592922	0.000000	
568	5.67000	1.839970	1.327952	687.883002	-26.293744	5.131477	0.118941	-7.998957	-38.657227	0.000000	
569	5.68000	1.930768	1.282774	687.794582	-26.330096	5.085707	0.137162	-7.938681	-38.712366	0.000000	
570	5.69000	1.862285	1.282607	687.705051	-26.339245	5.094678	0.137312	-7.948708	-38.730655	0.000000	
571	5.70000	1.929590	1.374363	687.615437	-26.375262	5.021723	0.141761	-7.847517	-38.793390	0.000000	
572	5.71000	1.793006	1.374094	687.883358	-26.420505	5.012186	0.123710	-7.822796	-38.844174	0.000000	
573	5.72000	1.747613	1.350985	687.884039	-26.456868	4.984325	0.146830	-7.779638	-38.895651	0.000000	
574	5.73000	1.950979	1.329611	687.347848	-26.456987	4.957605	0.141761	-7.758369	-38.924640	0.000000	
575	5.74000	1.950387	1.398293	687.436875	-26.492930	4.875420	0.141796	-7.637834	-38.975941	0.000000	
576	5.75000	1.995975	1.375463	687.438056	-26.538609	4.938827	0.146247	-7.732718	-39.040989	0.000000	
577	5.76000	2.086612	1.330565	687.348765	-26.538545	4.893548	0.141486	-7.673084	-39.043300	0.000000	
578	5.77000	2.017720	1.284920	687.081399	-26.602250	4.847327	0.169267	-7.604607	-39.148408	0.000000	
579	5.78000	2.063913	1.262214	687.708014	-26.665434	4.783044	0.164642	-7.507293	-39.203612	0.000000	
580	5.79000	1.996067	1.238885	687.798036	-26.692798	4.800771	0.178591	-7.528181	-39.236951	0.000000	
581	5.80000	2.041938	1.239320	688.423572	-26.719605	4.773525	0.137157	-7.484830	-39.240587	0.000000	
582	5.81000	2.040821	1.148679	687.977549	-26.783497	4.764074	0.146375	-7.475599	-39.353378	0.000000	
583	5.82000	1.994614	1.034955	687.710486	-26.856446	4.754415	0.155716	-7.461593	-39.467960	0.000000	
584	5.83000	2.084745	0.990398	687.621124	-26.883650	4.736490	0.127949	-7.441699	-39.510006	0.000000	
585	5.84000	2.084699	1.058612	687.710671	-26.910773	4.727070	0.137125	-7.427087	-39.548327	0.000000	
586	5.85000	2.153163	0.967805	687.800818	-26.928914	4.681459	0.141635	-7.363851	-39.564269	0.000000	
587	5.86000	2.039843	0.784812	687.623894	-26.984027	4.735290	0.169508	-7.437305	-39.643827	0.000000	
588	5.87000	2.061783	0.694387	687.355692	-26.993210	4.708215	0.155711	-7.401930	-39.667237	0.000000	
589	5.88000	2.153109	0.626373	687.445532	-26.984192	4.717571	0.146328	-7.419960	-39.645010	0.000000	
590	5.89000	2.130558	0.512415	687.715389	-27.084246	4.734980	0.141825	-7.441217	-39.768431	0.000000	
591	5.90000	2.243630	0.581289	687.447219	-27.084239	4.726069	0.150720	-7.437589	-39.787817	0.000000	
592	5.91000	2.221185	0.513005	687.715565	-27.102282	4.698641	0.137041	-7.393662	-39.794682	0.000000	
593	5.92000	2.220833	0.581634	687.893764	-27.120096	4.653088	0.123263	-7.325619	-39.814364	0.000000	
594	5.93000	2.039055	0.512425	687.625424	-27.093190	4.680218	0.142075	-7.357154	-39.786594	0.000000	
595	5.94000	2.084590	0.580834	687.714688	-27.092968	4.643756	0.151165	-7.305893	-39.785146	0.000000	
596	5.95000	2.084281	0.444349	687.357751	-27.093460	4.698547	0.146569	-7.389158	-39.798368	0.000000	
597	5.96000	2.085217	0.489847	687.892648	-27.020325	4.671864	0.114416	-7.345013	-39.664035	0.000000	
598	5.97000	2.061750	0.649446	687.801908	-27.001891	4.662995	0.105215	-7.331661	-39.651732	0.000000	
599	5.98000	2.176352	0.626528	687.802481	-26.956602	4.672338	0.127936	-7.351925	-39.584515	0.000000	
600	5.99000	2.177455	0.625934	687.891515	-26.875080	4.763911	0.123277	-7.484216	-39.460894	0.000000	
601	6.00000	2.087561	0.579517	688.160057	-26.866043	4.772678	0.137304	-7.488961	-39.429795	0.000000	
602	6.01000	2.156166	0.670605	688.159200	-26.793283	4.791486	0.137095	-7.520300	-39.329424	0.000000	
603	6.02000	2.133172	0.784442	687.889145	-26.693245	4.783156	0.137101	-7.509633	-39.205939	0.000000	
604	6.03000	2.134580	0.829160	688.246924	-26.656943	4.846862	0.146244	-7.598598	-39.135604	0.000000	
605	6.04000	2.021308	0.942235	687.976425	-26.502542	4.875074	0.155632	-7.635817	-38.933020	0.000000	
606	6.05000	2.044829	1.033092	688.333256	-26.456896	4.902721	0.141746	-7.673618	-38.852005	0.000000	
607	6.06000	2.090822	1.101425	688.331672	-26.338700	4.921951	0.127811	-7.704253	-38.684364	0.000000	
608	6.07000	2.000232	1.328255	688.330131	-26.265815	4.940282	0.150905	-7.725619	-38.591788	0.000000	
609	6.08000	2.068606	1.283014	687.881642	-26.111578	4.941682	0.146153	-7.736399	-38.389858	0.000000	
610	6.09000	1.955689	1.373311	687.879404	-25.966197	4.988112	0.137160	-7.797332	-38.183903	0.000000	
611	6.10000	1.842675	1.509179	687.876802	-25.811636	5.025506	0.128155	-7.845128	-37.967280	0.000000	
612	6.11000	1.889557	1.553815	687.787473	-25.712016	5.098716	0.164749	-7.955269	-37.829929	0.000000	
613	6.12000	2.002109	1.805286	687.247555	-25.539214	5.137096	0.127563	-8.023598	-37.622613	0.000000	
614	6.13000	2.002965	1.895766	687.067281	-25.393882	5.147034	0.150500	-8.040105	-37.426151	0.000000	
615	6.14000	2.140019	2.032429	686.976763	-25.275762	5.193548	0.154687	-8.116822	-37.267078	0.000000	
616	6.15000	2.003858	2.168342	686.705642	-25.103099	5.212849	0.154933	-8.140005	-37.038157	0.000000	
617	6.16000	1.935115	2.350514	686.434530	-24.975703	5.223035	0.136618	-8.153869	-36.877704	0.000000	
618	6.17000	1.913082	2.486435	686.523298	-24.921177	5.277799	0.150371	-8.231353	-36.801505	0.000000	
619	6.18000	1.960153	2.417698	686.791172	-24.821273	5.287541	0.150298	-8.245247	-36.637808	0.000000	
620	6.19000	1.870146	2.553667	687.236207	-24.730205	5.370135	0.113641	-8.355113	-36.489740	0.000000	
621	6.20000	1.758102	2.597872	687.682968	-24.684657	5.378951	0.136886	-8.356246	-36.402610	0.000000	
622	6.21000	1.736070	2.733953	687.950334	-24.639138	5.452019	0.127648	-8.458093	-36.330373	0.000000	
623	6.22000	1.737600	2.801442	688.128065	-24.511869	5.461730	0.146011	-8.470222	-36.140068	0.000000	
624	6.23000	1.758290	2.847856	687.412671	-24.548485	5.498310	0.136690	-8.533009	-36.233285	0.000000	
625	6.24000	1.714614	2.869601	687.948876	-24.493838	5.516498	0.145990	-8.550585	-36.127155	0.000000	
626	6.25000	1.873086	2.870606	687.590829	-24.448622	5.572089	0.117982	-8.644911	-36.080081	0.000000	
627	6.26000	1.781188	3.007035	687.232407	-24.448580	5.562814	0.136520	-8.630331	-36.106618	0.000000	
628	6.27000	1.757379	2.916696	686.963617	-24.448735	5.581522	0.095215	-8.659381	-36.115555	0.000000	
629	6.28000	1.645415	2.938100	687.589949	-24.457669	5.589887	0.118475	-8.657517	-36.097223	0.000000	
630	6.29000	1.689454	2.984364	687.232663	-24.521340	5.598816	0.113730	-8.677358	-36.211156	0.000000	
631	6.30000	1.735894	2.870364	687.591454	-24.548636	5.598543	0.113683	-8.675370	-36.225489	0.000000	
632	6.31000	1.757449	2.893546	687.144924	-24.594364	5.653051	0.113561	-8.761311	-36.316701	0.000000	
633	6.32000	1.780915	2.847810	687.323989	-24.576181	5.643986	0.118137	-8.747322	-36.278207	0.000000	
634	6.33000	1.757958	2.779692	687.593133	-24.667067	5.679901	0.090618	-8.794960	-36.392350	0.000000	
635	6.34000	1.712999	2.847670	688.129570	-24.712011	5.615550	0.095361	-8.692303	-36.433535	0.000000	
636	6.35000	1.643689	2.597516	687.684379	-24.812641	5.678780	0.081765	-8.785552	-36.588623	0.000000	
637	6.36000	1.461461	2.642442	687.594207	-24.812537	5.642000	0.095988	-8.722520	-36.595846	0.000000	
638	6.37000	1.574403	2.597662	687.416495	-24.876321	5.669202	0.086517	-8.770829	-36.695389	0.000000	
639	6.38000	1.619692	2.461389	687.328269	-24.921995	5.678138	0.081857	-8.787545	-36.758548	0.000000	
640	6.39000	1.595915	2.461779	687.329196	-25.040073	5.677386	0.072714	-8.785052	-36.930314	0.000000	
641	6.40000	1.551129	2.324662	687.599113	-25.112951	5.694803	0.082065	-8.804488	-37.013944	0.000000	
642	6.41000	1.642001	2.028949	687.334214	-25.222772	5.766992	0.091097	-8.918049	-37.170583	0.000000	
643	6.42000	1.550453	2.097259	687.602461	-25.313282	5.729816	0.082125	-8.855329	-37.291839	0.000000	
644	6.43000	1.598040	1.800604	688.231218	-25.377166	5.738130	0.095944	-8.862487	-37.333620	0.000000	
645	6.44000	1.733354	1.801520	687.964191	-25.459099	5.765232	0.090994	-8.913048	-37.467122	0.000000	
646	6.45000	1.618816	1.664794	687.607671	-25.532261	5.810203	0.091267	-8.976162	-37.584785	0.000000	
647	6.46000	1.687570	1.664816	687.966164	-25.577514	5.791596	0.095730	-8.948674	-37.631163	0.000000	
648	6.47000	1.710478	1.550877	687.967850	-25.641512	5.863986	0.095667	-9.055214	-37.717451	0.000000	
649	6.48000	1.620192	1.527362	688.236744	-25.677868	5.872442	0.109683	-9.058865	-37.754307	0.000000	
650	6.49000	1.596094	1.345950	687.700810	-25.714611	5.872567	0.091401	-9.064364	-37.826295	0.000000	
651	6.50000	1.550793	1.322747	687.611919	-25.723925	5.908727	0.105277	-9.115423	-37.843330	0.000000	
652	6.51000	1.504150	1.323194	687.253614	-25.724111	5.954596	0.077755	-9.183970	-37.863171	0.000000	
653	6.52000	1.414044	1.322450	687.611370	-25.733071	5.945051	0.087183	-9.160276	-37.856643	0.000000	
654	6.53000	1.482536	1.322524	687.701295	-25.742298	6.008850	0.077785	-9.255903	-37.865160	0.000000	
655	6.54000	1.391293	1.413321	687.431419	-25.660568	6.036740	0.073336	-9.294611	-37.766295	0.000000	
656	6.55000	1.436433	1.595753	687.430024	-25.614971	6.091969	0.050132	-9.377607	-37.710691	0.000000	
657	6.56000	1.459530	1.800578	687.696612	-25.550988	6.110683	0.036204	-9.402699	-37.615125	0.000000	
658	6.57000	1.482794	1.936882	687.874809	-25.514438	6.119902	0.045290	-9.415134	-37.560290	0.000000	
659	6.58000	1.391820	2.050328	687.694091	-25.414516	6.166129	0.036226	-9.479406	-37.431388	0.000000	
660	6.59000	1.347960	2.026583	687.962037	-25.332864	6.211914	0.045514	-9.539875	-37.296875	0.000000	
661	6.60000	1.505886	2.255356	687.602786	-25.278181	6.249328	0.022025	-9.608264	-37.250001	0.000000	
662	6.61000	1.483085	2.391348	687.334853	-25.278444	6.330973	0.054129	-9.729294	-37.272706	0.000000	
663	6.62000	1.483975	2.550542	687.779626	-25.168891	6.313585	0.031114	-9.698053	-37.098837	0.000000	
664	6.63000	1.439160	2.572413	687.601208	-25.132965	6.404552	0.058719	-9.830138	-37.057399	0.000000	
665	6.64000	1.415408	2.641195	687.331717	-25.105703	6.432410	0.031134	-9.872966	-37.036142	0.000000	
666	6.65000	1.392633	2.777272	686.973575	-25.051412	6.496315	0.058654	-9.969583	-36.984184	0.000000	
667	6.66000	1.347115	2.799809	686.973564	-25.060598	6.541733	0.054120	-10.033036	-36.998873	0.000000	
668	6.67000	1.324625	2.799448	687.063720	-25.097098	6.595962	0.058733	-10.109392	-37.047168	0.000000	
669	6.68000	1.439250	2.799264	687.243550	-25.097135	6.604918	0.081450	-10.126584	-37.037611	0.000000	
670	6.69000	1.348759	2.730642	687.780592	-25.169725	6.631643	0.054109	-10.152591	-37.110507	0.000000	
671	6.70000	1.348978	2.776068	688.138771	-25.233010	6.585461	0.063330	-10.080433	-37.185990	0.000000	
672	6.71000	1.328195	2.570061	688.857278	-25.351432	6.647813	0.081831	-10.159674	-37.307483	0.000000	
673	6.72000	1.258956	2.547240	688.231644	-25.360880	6.656766	0.104953	-10.177488	-37.353472	0.000000	
674	6.73000	1.190236	2.479039	688.232010	-25.415494	6.674678	0.086739	-10.199502	-37.428829	0.000000	
675	6.74000	1.302139	2.412014	687.606841	-25.470137	6.610985	0.091118	-10.122282	-37.538092	0.000000	
676	6.75000	1.143492	2.229124	687.786769	-25.524872	6.610239	0.096168	-10.109407	-37.597275	0.000000	
677	6.76000	1.210537	2.184148	687.161866	-25.561550	6.601009	0.118992	-10.108691	-37.681892	0.000000	
678	6.77000	1.051622	1.978570	687.163101	-25.616398	6.600289	0.128641	-10.098345	-37.749636	0.000000	
679	6.78000	1.118566	1.956441	686.717302	-25.698359	6.581621	0.146871	-10.081348	-37.891970	0.000000	
680	6.79000	1.118457	1.865367	686.718686	-25.771206	6.581020	0.156100	-10.080447	-37.992653	0.000000	
681	6.80000	1.118470	1.592337	686.631104	-25.835093	6.525912	0.165439	-10.001420	-38.074539	0.000000	
682	6.81000	1.209016	1.660805	686.632837	-25.944263	6.588856	0.178938	-10.098357	-38.237439	0.000000	
683	6.82000	1.142319	1.500512	687.260690	-26.026046	6.569530	0.197586	-10.057511	-38.312469	0.000000	
684	6.83000	1.119431	1.500579	687.439735	-26.071435	6.596600	0.179238	-10.093047	-38.368615	0.000000	
685	6.84000	1.164322	1.409974	687.261927	-26.126160	6.605513	0.174556	-10.111136	-38.452786	0.000000	
686	6.85000	1.095630	1.364512	687.351815	-26.198789	6.586766	0.165556	-10.078586	-38.550814	0.000000	
687	6.86000	1.095071	1.410159	687.173164	-26.226029	6.568310	0.179334	-10.054204	-38.603051	0.000000	
688	6.87000	1.208791	1.342261	687.353750	-26.316988	6.595126	0.174482	-10.097329	-38.721369	0.000000	
689	6.88000	1.118292	1.410125	687.800256	-26.334635	6.503584	0.183946	-9.952680	-38.726081	0.000000	
690	6.89000	1.049656	1.387325	687.979919	-26.434587	6.530162	0.170309	-9.984821	-38.860013	0.000000	
691	6.90000	1.164357	1.250764	688.249596	-26.452833	6.511795	0.179314	-9.961080	-38.863474	0.000000	
692	6.91000	1.162799	1.114832	687.624882	-26.525928	6.502401	0.183947	-9.955985	-38.996825	0.000000	
693	6.92000	1.163450	1.341958	688.161210	-26.561812	6.510892	0.197658	-9.960938	-39.032101	0.000000	
694	6.93000	1.183761	1.252077	687.267644	-26.625747	6.474457	0.197632	-9.921499	-39.170166	0.000000	
695	6.94000	1.274236	1.343564	687.088739	-26.625631	6.447228	0.211185	-9.889625	-39.185448	0.000000	
696	6.95000	1.182643	1.320739	686.999608	-26.680267	6.474147	0.202189	-9.924686	-39.268681	0.000000	
697	6.96000	1.250588	1.344017	687.088949	-26.698181	6.419537	0.197466	-9.847940	-39.291053	0.000000	
698	6.97000	1.135478	1.344358	686.640774	-26.689255	6.447204	0.170115	-9.887652	-39.303486	0.000000	
699	6.98000	1.340233	1.413312	686.730701	-26.698146	6.420019	0.178824	-9.858793	-39.315363	0.000000	
700	6.99000	1.158331	1.230670	686.820887	-26.761823	6.364615	0.183964	-9.766258	-39.392287	0.000000	
701	7.00000	1.270897	1.345444	686.821178	-26.843257	6.318775	0.179086	-9.706090	-39.517544	0.000000	
702	7.01000	1.294232	1.277118	687.179427	-26.870557	6.364211	0.156055	-9.768737	-39.532865	0.000000	
703	7.02000	1.295630	1.253917	687.894949	-26.879375	6.363994	0.142302	-9.758792	-39.503579	0.000000	
704	7.03000	1.295191	1.322305	687.895181	-26.924759	6.381884	0.142259	-9.784769	-39.573532	0.000000	
705	7.04000	1.250418	1.276386	688.163420	-26.915630	6.381812	0.137798	-9.778409	-39.542301	0.000000	
706	7.05000	1.203914	1.276812	687.984195	-26.942950	6.409220	0.110296	-9.817968	-39.592244	0.000000	
707	7.06000	1.340425	1.140805	687.806113	-26.924985	6.391420	0.110038	-9.802485	-39.568348	0.000000	
708	7.07000	1.158083	1.072041	687.627127	-26.943237	6.354596	0.119707	-9.740730	-39.601085	0.000000	
709	7.08000	1.272067	1.094975	687.627603	-26.934292	6.409431	0.119390	-9.827120	-39.589388	0.000000	
710	7.09000	1.248613	1.095215	687.448803	-26.961640	6.427580	0.110229	-9.854595	-39.639388	0.000000	
711	7.10000	1.247564	1.141434	687.358608	-26.979626	6.409583	0.082639	-9.829588	-39.673409	0.000000	
712	7.11000	1.156560	0.936264	687.091196	-26.989157	6.418539	0.087515	-9.840965	-39.690599	0.000000	
713	7.12000	1.247803	0.913685	687.181335	-27.007211	6.363720	0.105741	-9.765286	-39.710393	0.000000	
714	7.13000	1.202003	0.890924	687.181571	-27.043661	6.399945	0.092039	-9.815322	-39.762092	0.000000	
715	7.14000	1.247276	0.891219	687.092074	-27.034590	6.400161	0.087332	-9.819504	-39.754041	0.000000	
716	7.15000	1.316953	0.936236	687.718870	-27.061584	6.390525	0.105571	-9.801001	-39.760012	0.000000	
717	7.16000	1.383590	0.982724	687.092317	-27.043539	6.391112	0.096175	-9.814292	-39.772397	0.000000	
718	7.17000	1.338894	0.891154	687.361397	-27.070835	6.381543	0.105529	-9.794089	-39.791331	0.000000	
719	7.18000	1.271012	0.799731	687.361573	-27.061829	6.354103	0.114940	-9.750202	-39.772880	0.000000	
720	7.19000	1.315903	0.914016	687.271281	-27.043549	6.381831	0.096376	-9.794393	-39.758134	0.000000	
721	7.20000	1.317127	1.049881	687.807728	-27.043127	6.344924	0.123950	-9.733503	-39.734716	0.000000	
722	7.21000	1.451960	1.119481	687.360217	-27.052178	6.336349	0.105203	-9.734956	-39.777587	0.000000	
723	7.22000	1.339376	1.050338	687.897264	-27.088430	6.335701	0.105518	-9.720183	-39.795476	0.000000	
724	7.23000	1.339493	1.141254	687.896609	-27.052130	6.399751	0.096241	-9.813308	-39.748048	0.000000	
725	7.24000	1.317208	1.049948	687.986564	-27.061130	6.317473	0.119380	-9.691189	-39.750652	0.000000	
726	7.25000	1.453613	1.118566	687.807904	-27.034067	6.390743	0.118971	-9.808080	-39.725543	0.000000	
727	7.26000	1.385708	1.140780	687.807880	-27.025010	6.390511	0.137510	-9.803780	-39.713671	0.000000	
728	7.27000	1.384906	1.118261	687.450661	-27.052502	6.408622	0.142088	-9.834950	-39.772800	0.000000	
729	7.28000	1.409201	1.118123	688.254200	-26.988321	6.345350	0.114534	-9.733456	-39.633521	0.000000	
730	7.29000	1.453341	1.186914	687.807806	-27.052124	6.381472	0.123547	-9.794586	-39.755788	0.000000	
731	7.30000	1.453443	1.141453	687.807637	-27.033902	6.345196	0.123593	-9.741853	-39.726653	0.000000	
732	7.31000	1.430455	1.187299	688.164718	-27.069929	6.345150	0.086866	-9.735615	-39.761250	0.000000	
733	7.32000	1.317246	1.072676	688.165816	-27.106370	6.280590	0.128597	-9.635183	-39.807456	0.000000	
734	7.33000	1.339258	1.050456	687.807378	-27.061076	6.290378	0.110146	-9.655495	-39.760866	0.000000	
735	7.34000	1.406509	1.142357	687.806918	-27.097058	6.235779	0.096198	-9.580044	-39.818570	0.000000	
736	7.35000	1.291666	1.119703	687.448975	-27.124477	6.244765	0.087259	-9.591174	-39.877680	0.000000	
737	7.36000	1.268594	1.097437	687.626763	-27.115052	6.181356	0.055198	-9.495245	-39.852455	0.000000	
738	7.37000	1.268464	1.142820	687.627409	-27.160559	6.217348	0.064345	-9.547571	-39.921246	0.000000	
739	7.38000	1.335778	1.052844	687.358337	-27.124166	6.163548	0.032075	-9.476799	-39.878535	0.000000	
740	7.39000	1.196975	1.212611	686.731312	-27.169612	6.181592	0.023099	-9.503222	-39.990136	0.000000	
741	7.40000	1.197480	1.144125	686.821054	-27.160582	6.172467	0.027734	-9.488780	-39.967808	0.000000	
742	7.41000	1.287517	1.258693	686.552050	-27.142262	6.154694	0.022880	-9.471704	-39.963341	0.000000	
743	7.42000	1.198786	1.098122	687.447616	-27.187578	6.135569	0.032399	-9.426927	-39.968289	0.000000	
744	7.43000	1.289360	1.189608	687.358070	-27.187547	6.163095	0.027528	-9.473433	-39.978744	0.000000	
745	7.44000	1.289420	1.189764	687.626247	-27.214529	6.117392	0.018378	-9.403445	-40.002540	0.000000	
746	7.45000	1.381274	0.984943	687.806627	-27.232850	6.080825	0.027475	-9.353288	-40.006828	0.000000	
747	7.46000	1.268607	0.893295	688.342909	-27.232633	6.044172	0.014036	-9.286520	-39.970278	0.000000	
748	7.47000	1.244531	0.916523	687.895685	-27.259942	6.016789	0.018679	-9.251065	-40.037087	0.000000	
749	7.48000	1.267586	0.825331	687.896781	-27.287379	6.016487	0.032452	-9.251957	-40.071589	0.000000	
750	7.49000	1.199068	0.734335	687.717470	-27.260292	6.025936	0.014249	-9.263998	-40.037247	0.000000	
751	7.50000	1.381008	0.826035	687.807014	-27.259960	5.962332	0.027626	-9.180990	-40.036950	0.000000	
752	7.51000	1.336230	0.757014	687.718322	-27.242190	6.025930	0.046098	-9.271982	-40.012200	0.000000	
753	7.52000	1.425829	0.917575	687.627421	-27.241557	5.907956	0.032113	-9.106814	-40.025893	0.000000	
754	7.53000	1.380633	0.734942	687.360836	-27.269357	5.934814	0.059843	-9.146614	-40.071061	0.000000	
755	7.54000	1.403507	0.757703	687.450394	-27.278364	5.925602	0.064388	-9.133413	-40.080316	0.000000	
756	7.55000	1.562728	0.781145	687.629588	-27.296344	5.907539	0.054831	-9.114170	-40.097481	0.000000	
757	7.56000	1.427999	0.779997	688.344386	-27.268819	5.907272	0.050583	-9.096910	-40.016157	0.000000	
758	7.57000	1.404086	0.803141	687.897031	-27.278033	5.907362	0.050610	-9.101282	-40.056693	0.000000	
759	7.58000	1.448130	0.781401	687.269952	-27.223425	5.798867	0.050570	-8.953900	-40.012192	0.000000	
